,Unnamed: 0,user_id,tweet_id,location,source,hashtags
8847,215949,936944981083750401,1190156087263055872,Philippines,Twitter for Android,
8848,215965,1083720461542875136,1190156095706189824,Indonesia,Twitter for Android,['MAMA2019']
8849,215966,968110536960368640,1190156095978795008,Vietnam,Twitter Web App,"['태형', '김태형', '태태', '뷔', 'Taehyung', 'V', '방탄소년단', 'BTS']"
8850,215988,1019470031803969536,1190156116090507272,Thailand,Twitter for Android,"['MAMAVOTE', 'BTS']"
8851,215997,830755022518448128,1190156121136254976,Korea,Twitter for iPhone,"['윤기', 'SUGA', 'BTS']"
8852,216001,1020804719516749825,1190156123908820992,Brasil,Twitter for Android,"['BTS', 'BTSArmy4ever', 'Mikrokosmos', 'BTS_SY_FINAL', 'BTSSPEAKYOURSELFTOURFINAL', 'MAMAVOTE', 'MAMA']"
8853,216010,888633065991315456,1190156133186453504,Vietnam,Twitter for iPhone,"['JIMIN', 'BTS']"
8854,216034,1153243218303000576,1190156149548470272,Philippines,Twitter for Android,['BTS']
8855,216061,873853572646969346,1190156166917017600,Philippines,Twitter for Android,"['MAMAVOTE', 'bts']"
8856,216119,498820809,1190156219928870912,Philippines,Twitter for iPhone,
8857,216246,1183689460388466688,1190156305744318464,Korea,Twitter for Android,"['MAMAVOTE', 'BTS']"
8858,216313,860531540710760449,1190156360974864384,Thailand,Twitter for Android,"['MAMAVOTE', 'bts']"
8859,216372,1084910406781423616,1190156398841122816,Indonesia,Twitter for Android,"['정국', 'JUNGKOOK', 'BTS']"
8860,216390,1024489193941000194,1190156405933658113,Korea,Twitter for Android,
8861,216411,2307534350,1190156422593560576,México,Twitter Web App,['BTS']
8862,216446,939181828237246465,1190156448371576832,Korea,Twitter for Android,"['JHope', '제이홉', '정호석', '호비', 'BTS', '방탄소년단']"
8863,216553,986545573460242437,1190156523034402822,Thailand,Twitter for Android,['Social50']
8864,216557,969640812387717120,1190156527602003968,Korea,Twitter for Android,['BTS']
8865,216562,776417154333671424,1190156532920406016,Thailand,Twitter for Android,['Social50']
8866,216579,439799487,1190156547134853120,Thailand,Twitter for Android,"['BTS', 'บังทัน']"
8867,216616,1102142160059551744,1190156572103569408,Indonesia,Twitter for Android,
8868,216630,1064508913595236352,1190156579984691200,Philippines,Twitter Web App,
8869,216747,1105185841624768512,1190156660003635200,Thailand,Twitter for Android,['MAMAVOTE']
8870,216752,961632260557426688,1190156663954653184,Thailand,Twitter for Android,
8871,216763,2501069892,1190156668387987456,Thailand,Twitter for iPhone,"['speakyourselfthefinal', 'BTS_SY_FINAL', 'LoveYourselfSpeakYourself', 'JIN', 'BTS', '김석진']"
8872,216777,4302849853,1190156675803570177,日本,Twitter for Android,"['뷔', 'BTSV', '태형', 'TAEHYUNG', '방탄소년단', 'BTS']"
8873,216801,988690132399083520,1190156692467544064,Korea,Twitter for Android,
8874,216805,201155119,1190156696116551681,Thailand,Twitter for iPhone,"['JHope', '제이홉', '정호석', '호비', 'BTS', '방탄소년단']"
8875,216869,633674866,1190156736226676738,Thailand,Twitter for iPhone,"['DabemeBestArtist', 'BTS', 'EXO', 'GOT7', 'SUPERJUNIOR']"
8876,216874,1110967703601205248,1190156740353904640,Korea,Twitter for iPhone,
8877,216896,2621321041,1190156754518040577,Thailand,Twitter for Android,"['태형', '뷔', '방탄소년단', 'BTS', 'V']"
8878,216910,1127149304173346816,1190156765591035907,Korea,Twitter for Android,"['halloween2019', 'happpyhalloween', 'BTS']"
8879,216949,914331819851472896,1190156793395085312,Korea,Twitter for iPhone,"['방탄소년단', '진', 'JIN', 'BTS', '방탄소년단진', '방탄진']"
8880,216952,917431802477797376,1190156796515610626,Korea,Twitter for Android,"['MAMAVOTE', 'BTS']"
8881,217035,832930227265286147,1190156842812338177,Korea,Twitter for iPhone,"['방탄소년단', 'BTS']"
8882,217037,1114419795938516992,1190156843802185729,Indonesia,Twitter for Android,"['BTS', 'MAMAVOTE']"
8883,217085,4613616380,1190156874114420736,Thailand,Twitter for Android,"['BTS', '방탄소년단']"
8884,217106,920954396946472960,1190156889809510401,Vietnam,Twitter Web App,"['방탄소년단뷔', 'BTSV', 'V', '김태형', 'TAEHYUNG', '방탄소년단', 'BTS']"
8885,217239,1119100856069005312,1190156984722440192,Philippines,Twitter for Android,"['JIMIN', 'BTS']"
8886,217247,1075362108986949632,1190156990888046592,Thailand,Twitter for iPhone,['Social50']
8887,217250,830601665753407493,1190156993501089792,Indonesia,Twitter for Android,"['JIMIN', 'BTS']"
8888,217281,992362215683440640,1190157015412178944,Thailand,Twitter for Android,['Social50']
8889,217305,883370287739183104,1190157036001980416,Thailand,Twitter for Android,['Social50']
8890,217337,845683838810390528,1190157065127284736,Philippines,Twitter for Android,"['V', '뷔', '태형', '김태형', 'TAEHYUNG', '방탄소년단뷔', 'BTSV', '방탄소년단', 'BTS']"
8891,217340,937674477508247552,1190157070244270082,Korea,Twitter for Android,['BTS']
8892,217384,973583935639773185,1190157103995863040,Vietnam,Twitter for iPhone,"['뷔', '김태형', 'BTSV', '슈가', '민윤기', 'SUGA', 'BTS']"
8893,217392,1102514384608231424,1190157108336943104,Philippines,Twitter for Android,"['MAMAVOTE', 'BTS']"
8894,217393,1183698422844420096,1190157108295061504,Malaysia,Twitter for Android,
8895,217423,1182706100422041608,1190157130193604608,United States,Twitter for iPhone,"['2019MAMA', '방탄소년단', 'BTS', 'BTS']"
8896,217424,1107277079370842112,1190157130562592768,Indonesia,Twitter for Android,"['MAMAVOTE', 'BTS']"
8897,217477,2942012101,1190157166696550400,Thailand,Twitter for Android,['BTS']
8898,217499,222795033,1190157178541199361,Thailand,Twitter for iPhone,['Social50']
8899,217508,1043287456953430016,1190157185587658752,Philippines,Twitter for Android,"['BigHit', 'BTS', 'TXT']"
8900,217590,4636118606,1190157245939499010,Korea,Twitter for Android,"['방탄소년단', 'BTS']"
8901,217661,1038426674885353475,1190157283516272640,Malaysia,Twitter for Android,"['BigHit', 'BTS', 'TXT']"
8902,217669,4714204447,1190157293855227904,Thailand,Twitter for iPhone,['Social50']
8903,217670,941339627679465472,1190157293968474112,Indonesia,Twitter for Android,"['MAMAVOTE', 'BTS']"
8904,217710,1145615660111712257,1190157322443640832,日本,Twitter for iPhone,"['방탄소년단', 'BTS']"
8905,217797,1026486018608848896,1190157375174397952,Indonesia,Twitter for Android,['BTS']
8906,217803,992686427564470274,1190157382367580160,Korea,Twitter for iPhone,
8907,217857,911023648000978944,1190157423761227776,Indonesia,Twitter for Android,
8908,217860,1174618236458958848,1190157423966732289,日本,Twitter for Android,
8909,217862,1112744018364907520,1190157425673814016,日本,Twitter for Android,"['뷔', 'V', 'taehyung', '태형', '김태형', '태태', '방탄소년단', 'BTS', '防弾少年団', 'BTSV']"
8910,217885,1144568872139251712,1190157444481081344,Philippines,Twitter for Android,"['MAMAVOTE', 'BTS']"
8911,217896,967781737387339778,1190157456128839680,México,Twitter for Android,"['BTS', '방탄소년단', '윤기', '슈가', '민윤기', 'SUGA']"
8912,217897,1070248948873359361,1190157456753610753,Philippines,Twitter for Android,
8913,217961,1131054882536824832,1190157509824151553,Indonesia,Twitter for Android,"['speakyourselfthefinal', 'BTS_SY_FINAL', 'LoveYourselfSpeakYourself', 'JIN', 'BTS', '김석진']"
8914,217968,268298073,1190157514660167681,Thailand,Twitter Web App,
8915,217980,1073000849188634624,1190157523195555840,Philippines,Twitter for Android,['MAMAVOTE']
8916,217985,1033306022734000128,1190157525061996545,Thailand,Twitter for Android,"['JHope', '제이홉', '정호석', '호비', 'BTS', '방탄소년단']"
8917,217997,4563547154,1190157534495043585,Philippines,Twitter for Android,
8918,218008,791607297529098240,1190157541428219904,Thailand,Twitter for iPhone,['BTS']
8919,218113,1082656607459254274,1190157606330851328,Indonesia,Twitter for Android,
8920,218133,1120345907411607552,1190157618947321861,Philippines,Twitter for Android,"['BigHit', 'BTS', 'TXT']"
8921,218140,1039489373337616385,1190157624039206912,Indonesia,Twitter for Android,"['BigHit', 'BTS', 'TXT']"
8922,218152,1039890636919398400,1190157629324005376,Korea,Twitter for iPhone,"['뷔', 'BTSV', '태형', 'TAEHYUNG', '방탄소년단', 'BTS']"
8923,218181,904541891164643328,1190157649230229504,Korea,Twitter for Android,"['뷔', 'BTSV', '태형', 'TAEHYUNG', '방탄소년단', 'BTS']"
8924,218183,335691340,1190157651126018050,Thailand,Twitter for iPhone,
8925,218238,1071233577990275072,1190157692318273536,Korea,Twitter for Android,"['방탄소년단', 'BTS']"
8926,218277,1708880834,1190157715642830848,Indonesia,Twitter for iPhone,"['JIMIN', '지민', 'BTS', '방탄소년단']"
8927,218279,1026749930642100225,1190157716045455360,Indonesia,Twitter for iPhone,"['슈가', 'SUGA', 'BTS']"
8928,218292,1245800653,1190157725545558016,Indonesia,Twitter for Android,"['방탄소년단', 'BTS']"
8929,218360,143374226,1190157782554533888,Korea,Twitter Web App,"['방탄소년단', '제이홉', '치킨누들스프', 'bts', 'jhope', 'ChickenNoodleSoup']"
8930,218373,3832088532,1190157789726830592,Indonesia,Twitter Web App,
8931,218379,931803486324342784,1190157791463235584,Thailand,Twitter for Android,
8932,218446,1090950798496849920,1190157843623604225,Thailand,Twitter for iPhone,"['JHope', '제이홉', '정호석', '호비', 'BTS', '방탄소년단']"
8933,218452,862139051029266433,1190157846899560449,México,Twitter for Android,
8934,218454,1179663200654000128,1190157852251344896,Thailand,Twitter for Android,
8935,218465,1184819276605116417,1190157861113851904,Malaysia,Twitter for Android,
8936,218472,992754960314941440,1190157864259616768,Korea,Twitter for iPhone,"['halloween2019', 'happpyhalloween', 'BTS']"
8937,218474,1148900448205541377,1190157864632864768,日本,Twitter for iPhone,"['방탄소년단', '빅히트엔터테인먼트', '유니세프한국위원회', 'BTS']"
8938,218535,2994629642,1190157903975464960,Thailand,Twitter for iPhone,
8939,218636,1968923665,1190157976088104960,Malaysia,Twitter for Android,
8940,218685,855985733286285312,1190158009567076352,Korea,Twitter Web App,
8941,218699,901928632964210688,1190158019037810688,Indonesia,Twitter Web App,"['MAMAVOTE', 'BTS']"
8942,218708,1098572079107006470,1190158025568309249,Indonesia,Twitter for Android,['BTS']
8943,218740,1181211485239828480,1190158049102716928,Philippines,Twitter for Android,
8944,218747,951381642248990720,1190158051984076802,Korea,Twitter for iPhone,"['뷔', 'BTSV', '태형', 'TAEHYUNG', '방탄소년단', 'BTS']"
8945,218827,937301975086927873,1190158103724974081,Korea,Twitter for Android,"['뷔', 'V', 'taehyung', '태형', '김태형', '태태', '방탄소년단', 'BTS', '防弾少年団', 'BTSV']"
8946,218864,996718558041128960,1190158130610491392,Indonesia,Twitter for Android,"['BigHit', 'BTS', 'TXT']"
8947,218883,1010886473728397312,1190158142664892418,Indonesia,Twitter for Android,"['MAMAVOTE', 'BTS']"
8948,218919,905393452002697218,1190158170527653888,Thailand,Twitter for Android,"['정국', 'JUNGKOOK', 'JK', '뷔', 'V', 'TAEHYUNG', '태형', 'VKOOK', 'KOOKV', '국뷔']"
8949,218947,4676581573,1190158186096939008,Indonesia,Twitter for Android,
8950,219006,895647554846707714,1190158225078771713,Thailand,Twitter for iPhone,
8951,219009,1142781982008459265,1190158226219626496,Korea,Twitter for Android,"['halloween2019', 'happpyhalloween', 'BTS']"
8952,219020,1120623212889378816,1190158233861685248,Philippines,Twitter for Android,
8953,219024,957663831517405186,1190158235799437312,Malaysia,Twitter for Android,"['MAMAVOTE', 'BTS']"
8954,219032,784016693437751296,1190158240526434304,Thailand,Twitter for iPhone,"['2019MAMA', 'BTS', 'MAMAVOTE']"
8955,219039,802528528335966208,1190158243810557952,Philippines,Twitter for Android,
8956,219084,1164452000794202112,1190158272994537472,日本,Twitter for iPhone,"['花郎', 'ハンソン', 'bts', 'テテ']"
8957,219122,1038415284325900289,1190158306142081025,Vietnam,Twitter for iPhone,"['halloween2019', 'happpyhalloween', 'BTS']"
8958,219179,979925807161253889,1190158352329793536,Indonesia,Twitter for Android,"['방탄소년단', 'BTS']"
8959,219180,907975793497616384,1190158352485113856,Vietnam,Twitter for iPhone,"['MAMAVOTE', 'BTS']"
8960,219236,1040581357997453312,1190158394096668673,Korea,Twitter for Android,['BTS']
8961,219284,1161902846956060672,1190158430163521537,Thailand,Twitter for Android,
8962,219304,1017305647644172288,1190158444864536576,Korea,Twitter for Android,"['정국', 'JUNGKOOK', 'BTS']"
8963,219477,957132079304663041,1190158561847808000,Thailand,Twitter for iPhone,['Social50']
8964,219492,910651662221549568,1190158569020112896,Korea,Twitter for iPhone,
8965,219515,152137103,1190158579656839168,Philippines,Twitter for iPhone,
8966,219529,839810693821976576,1190158587533783040,Thailand,Twitter for Android,"['speakyourselfthefinal', 'BTS_SY_FINAL', 'LoveYourselfSpeakYourself', 'JIN', 'BTS', '김석진']"
8967,219560,770264065130176512,1190158614029205504,Philippines,Twitter for Android,"['mamamoo', 'bts']"
8968,219568,1010827990643589120,1190158618282192899,Philippines,Twitter for iPhone,
8969,219576,1125193612751294467,1190158622149332992,Indonesia,Twitter for Android,
8970,219824,1073129825445994496,1190158811702513664,Korea,Twitter for iPhone,
8971,219831,1073533215644807173,1190158815217324032,Philippines,Twitter for iPhone,"['방탄소년단', 'BTS']"
8972,219849,1108102714175692800,1190158826185646080,México,Twitter for Android,['BTS']
8973,219858,861834699194343424,1190158834225909760,Thailand,Twitter for Android,['Social50']
8974,219893,1115778092469907456,1190158863309238272,Indonesia,Twitter for Android,"['BigHit', 'BTS', 'TXT']"
8975,219904,4901792954,1190158870213091328,Philippines,Twitter for iPhone,['BTS']
8976,219952,3487214534,1190158902962184193,Thailand,Twitter for iPhone,"['방탄소년단', 'BTS', '정국', '전정국', 'JK', 'JUNGKOOK']"
8977,219994,1078955407748386816,1190158935497433088,Indonesia,Twitter for Android,"['태형', '김태형', '태태', '뷔', 'Taehyung', 'V', '진', 'JIN', 'taejin', 'BTS']"
8978,220104,701003384539602944,1190159024680865795,Thailand,Twitter for Android,['Social50']
8979,220117,1146104994640224256,1190159032037732352,Indonesia,Twitter for Android,
8980,220128,1014835647184494592,1190159038580805633,Korea,Twitter for iPhone,['BTS']
8981,220129,828134844584583168,1190159039453417472,United States,Twitter Web App,"['halloween2019', 'happpyhalloween', 'BTS']"
8982,220152,877343102310141952,1190159054447865856,Korea,Twitter for Android,"['정국', 'JUNGKOOK', 'BTS']"
8983,220153,835096902009905152,1190159056100450304,Thailand,Twitter for iPhone,"['뷔', 'BTSV', '태형', 'TAEHYUNG', '방탄소년단', 'BTS']"
8984,220229,1120378497124356096,1190159116267737088,Philippines,Twitter for iPhone,"['MAMAVOTE', 'bts']"
8985,220239,396063896,1190159121267347461,Thailand,Twitter for iPhone,"['CouplesCostume', 'HappyHalloween', 'BTS', 'JIMIN']"
8986,220279,1006735475602702337,1190159150820421633,Philippines,Twitter for Android,
8987,220300,3096933228,1190159167882842112,Thailand,Twitter for Android,
8988,220374,3117495689,1190159226397544449,United States,Twitter for Android,"['MAMAVOTE', 'BTS']"
8989,220399,2180570973,1190159247452983298,Indonesia,Twitter for Android,
8990,220464,1035089651378282497,1190159297201635329,Vietnam,Twitter Web App,
8991,220476,1021693086643060738,1190159307796439040,Malaysia,Twitter for Android,"['MAMAVOTE', 'BTS']"
8992,220505,895676102080954368,1190159334124269568,México,Twitter for Android,"['BTS', 'btsfanart']"
8993,220525,1081127605120561153,1190159351433981953,Philippines,Twitter for Android,"['MAMAVOTE', 'BTS']"
8994,220550,1073969587832516608,1190159370681602048,Korea,Twitter for Android,"['MAMAVOTE', 'BTS']"
8995,220566,826977746320384001,1190159384556392449,Thailand,Twitter for iPhone,"['정국', 'JUNGKOOK', 'JK', '방탄소년단', 'BTS_SY_FANAL', 'MAMAVOTE', 'BTS']"
8996,220581,866270589505355776,1190159395826454528,日本,Twitter for iPhone,"['MAMA', 'BTS', 'チケット']"
8997,220590,942259303515267072,1190159407968948224,Indonesia,Twitter for Android,"['방탄소년단', '정국', 'BTS', 'JK', 'JUNGKOOK']"
8998,220634,951709216695238657,1190159437371076608,Indonesia,Twitter for Android,"['BTS', 'MAMAVOTE']"
8999,220644,1055310877128159232,1190159443847045120,Thailand,Twitter for iPhone,"['JHOPE', 'hoseok', 'BTS', 'BTSSPEAKYOURSELFTOURFINAL', '제이홉', '정호석', '방탄소년단', 'ホソク', '지민', '박지민']"
9000,220697,738329438094426113,1190159489745313792,Thailand,Twitter for iPhone,"['뷔', 'BTSV', '태형', 'TAEHYUNG', '방탄소년단', 'BTS']"
9001,220706,787865345218351105,1190159498628853760,Thailand,Twitter for iPad,['Social50']
9002,220765,1052175445372727297,1190159544460042240,Thailand,Twitter for Android,['BTS']
9003,220768,961265049737207809,1190159545336598528,Thailand,Twitter for iPhone,"['MAMAVOTE', 'BTS']"
9004,220824,836531769641848834,1190159584033247235,Korea,Twitter for Android,
9005,220843,1014859476610846722,1190159599652851713,Malaysia,Twitter for Android,"['JIMIN', 'BTS']"
9006,220890,1023538015266734080,1190159636386570240,日本,Twitter for iPhone,
9007,221031,940302844887887872,1190159765306920960,Thailand,Twitter for Android,
9008,221094,2888465155,1190159812794830848,Indonesia,Twitter for Android,"['전정국', 'JUNGKOOK', 'JK', '방탄소년단', 'BTS']"
9009,221103,1136239283331690496,1190159824660516864,Korea,Twitter for iPhone,"['V', '뷔', '태형', '김태형', 'TAEHYUNG', '방탄소년단뷔', 'BTSV', '방탄소년단', 'BTS']"
9010,221113,967710468168019969,1190159834609373189,Korea,Twitter for Android,
9011,221161,838627727561220096,1190159878574067712,Philippines,Twitter for Android,"['MAMAVOTE', 'bts']"
9012,221189,951618228,1190159900246020097,Philippines,Twitter for Android,"['JIMIN', 'BTS']"
9013,221191,2966455712,1190159901663756289,Korea,Twitter for Android,"['방탄소년단', 'BTS']"
9014,221192,789481698614321152,1190159902980722691,Vietnam,Twitter for Android,"['제이홉', 'Jhope', '정호석', 'Hoseok', 'BTS', '방탄소년단', '防彈少年團']"
9015,221225,1186219570190700544,1190159933834022914,Indonesia,Twitter for iPhone,['BTS']
9016,221306,843155689144897536,1190160001752391680,Thailand,Twitter for iPhone,"['뷔', 'V', 'taehyung', '태형', '김태형', '태태', '방탄소년단', 'BTS', '防弾少年団', 'BTSV']"
9017,221426,423214186,1190160104034750464,Malaysia,Twitter for Android,
9018,221532,1039683030116458496,1190160191272042496,Philippines,Twitter for Android,"['뷔', 'V', 'taehyung', '태형', '김태형', '태태', '방탄소년단', 'BTS', '防弾少年団', 'BTSV']"
9019,221560,138013411,1190160204962205696,Korea,Twitter for Android,"['방탄소년단', 'BTS']"
9020,221572,204711981,1190160211429822464,Thailand,Twitter for iPhone,
9021,221583,1005438085679550464,1190160221181599744,Thailand,Twitter for iPhone,"['MAMAVOTE', 'BTS']"
9022,221612,997090046019698688,1190160241574301696,Korea,Twitter for Android,
9023,221622,996032630205247488,1190160246754312192,Thailand,Twitter for iPhone,"['뷔', 'BTSV', '태형', 'TAEHYUNG', '방탄소년단', 'BTS']"
9024,221643,990003728034873344,1190160259567869952,Korea,Twitter for Android,
9025,221646,1061230662068256769,1190160261413425152,Korea,Twitter for iPhone,"['방탄소년단', '제이홉', '치킨누들스프', 'bts', 'jhope', 'ChickenNoodleSoup']"
9026,221663,1117089556736557057,1190160275418140672,Korea,Twitter for iPhone,"['SUGA', '슈가', 'RM', 'MAMAVOTE', 'BTS']"
9027,221716,1006513229613314049,1190160324596420608,Vietnam,Twitter for Android,"['정국', 'JUNGKOOK', 'BTS']"
9028,221791,836633404313501696,1190160379139088384,Philippines,Twitter for Android,
9029,221800,820215113814654976,1190160384117751810,Malaysia,Twitter for Android,
9030,221850,954353428066533381,1190160423875514368,Philippines,Twitter for Android,
9031,221862,1174324253795028992,1190160431131713537,Vietnam,Twitter for Android,"['MAMAVOTE', 'bts']"
9032,221911,995257863336411136,1190160473594810368,Thailand,Twitter for iPhone,
9033,221914,1006714360096411648,1190160477902368768,Indonesia,Twitter for Android,
9034,222055,996283082675113985,1190160579282927616,Indonesia,Twitter for Android,
9035,222081,1008527717539643392,1190160594936225792,México,Twitter for Android,
9036,222157,1028854381850968066,1190160648090439680,Philippines,Twitter for Android,"['광주요BTS홍매화시리즈', '광주요']"
9037,222179,1088060839674839040,1190160669057794048,Thailand,Twitter for Android,"['bts', 'jimin']"
9038,222206,864732037239853056,1190160688355766272,Philippines,Twitter for Android,"['MAMAVOTE', 'bts']"
9039,222261,3247910767,1190160737261543425,México,Twitter for iPhone,
9040,222294,1871034974,1190160764398489600,Indonesia,Twitter for Android,
9041,222296,926301792836526081,1190160766122332160,日本,Twitter for iPhone,"['정국', '방탄소년단', 'BTS', 'JUNGKOOK']"
9042,222326,904994580,1190160792164937728,México,Twitter for Android,['BTS']
9043,222399,4496251932,1190160839140986880,Korea,Twitter for Android,"['뷔', 'V', 'taehyung', '태형', '김태형', '태태', '방탄소년단']"
9044,222421,827572888601452545,1190160856589328384,Thailand,Twitter for iPhone,"['bts', '방탄소년단', 'Jhope', 'jhope', '정호석', '호석', '제이홉']"
9045,222440,972403500406550528,1190160867054116864,日本,Twitter for iPhone,
9046,222451,915058793913843713,1190160876570939392,Thailand,Twitter for Android,
9047,222453,807560864656134145,1190160876927684609,Korea,Twitter for Android,['BTS']
9048,222479,1132812452586909698,1190160893058809856,Philippines,Twitter for iPhone,"['MAMAVOTE', 'BTS']"
9049,222487,873729691,1190160900105224192,Philippines,Twitter for Android,"['JIMIN', 'BTS']"
9050,222543,1063664881159655424,1190160943503691777,Korea,Twitter for Android,['BTS']
9051,222549,697729571722932224,1190160947974787073,Korea,Twitter for Android,['BTS']
9052,222595,433100691,1190160978161225728,Malaysia,Twitter for iPhone,"['MAMAVOTE', 'BTS']"
9053,222626,1135906152313643009,1190160995928309760,Philippines,Twitter for Android,['MAMA2019']
9054,222631,804956237620088832,1190161000151928832,Philippines,Twitter Web App,['BTS']
9055,222638,1013816319286755329,1190161005285756930,Korea,Twitter for iPhone,"['JK', '정국', 'JUNGKOOK', 'SpeakYourselfTheFinal_D3', 'BTS']"
9056,222830,1108563996087443457,1190161153462157312,Philippines,Twitter for iPhone,
9057,222837,941659967043465216,1190161158008758273,日本,Twitter for iPhone,"['방탄소년단', '빅히트엔터테인먼트', '유니세프한국위원회', 'BTS']"
9058,222954,1030035095199997952,1190161247255191552,Philippines,Twitter for Android,['MAMA2019']
9059,222980,1104606798194139137,1190161265890607104,Korea,Twitter for Android,
9060,222995,2885978960,1190161274996322304,Thailand,Twitter for iPhone,['Social50']
9061,222998,1081075347930603522,1190161275835170816,Korea,Twitter for iPhone,"['MAMAVOTE', 'BTS']"
9062,223010,871083917595394048,1190161286153162753,Philippines,Twitter for Android,
9063,223013,876783216874606592,1190161288350986241,Thailand,Twitter for Android,['Social50']
9064,223018,1107292038192488448,1190161290234232832,Indonesia,Twitter for Android,"['MAMAVOTE', 'BTS']"
9065,223077,1117714597220196352,1190161337189404672,Indonesia,Twitter for Android,"['SUGA', '슈가', 'BTS']"
9066,223136,1036128227394170880,1190161383028977664,Indonesia,Twitter for Android,
9067,223151,1030669280621154304,1190161395536384001,Thailand,Twitter for Android,"['2019MAMA', 'BTS', 'CHUNGHA', 'GOT7', 'IZONE']"
9068,223242,986359265618268162,1190161455812878336,United States,Twitter Web App,
9069,223350,173069146,1190161551203819521,Philippines,Twitter for Android,"['kimtaehyung', '김태형', '태태', '뷔', 'V', '방탄소년단', 'BTS', 'SpeakYourselfTheFinal_D3']"
9070,223380,1053782095,1190161575501451264,México,Twitter for Android,
9071,223406,926903783489019904,1190161589426458624,Malaysia,Twitter for Android,
9072,223409,987524031124357120,1190161590818988033,Indonesia,Twitter for Android,"['MAMAVOTE', 'BTS']"
9073,223443,1081425234798858240,1190161609236393986,Korea,Twitter for Android,
9074,223472,1071788836433276928,1190161637648424960,日本,Twitter for iPhone,
9075,223514,1099856463592411138,1190161665809096705,United States,Twitter for iPhone,"['HOSEOK', 'MAMAVOTE', 'BTS']"
9076,223539,1168114223416610817,1190161683013988352,Philippines,Twitter for Android,
9077,223574,840501976374759425,1190161706053324800,Thailand,Twitter for iPad,"['MAMA', 'BTS']"
9078,223581,943879371994959872,1190161709249392640,Thailand,Twitter for iPhone,
9079,223606,1047810921559552002,1190161726815105024,Korea,Twitter for Android,"['MAMAVOTE', 'BTS']"
9080,223778,861432480896696321,1190161853831208960,Thailand,Twitter for Android,['Social50']
9081,223792,964687723373084673,1190161867852771328,Thailand,Twitter for Android,['Social50']
9082,223805,1004507818911674368,1190161880762867713,Korea,Twitter for Android,
9083,223812,749197765125677056,1190161891869331464,Korea,Twitter for Android,"['방탄소년단', 'BTS']"
9084,223824,1114322890998992896,1190161899498795009,Korea,Twitter for Android,"['MAMAVOTE', 'BTS']"
9085,223829,1092332338137067521,1190161902522884097,Indonesia,Twitter for Android,
9086,223830,971091608757153792,1190161902724374533,Korea,Twitter for iPhone,
9087,223936,1114507169481670656,1190161986450948097,Thailand,Twitter for Android,['BTS']
9088,223942,1167842115864297472,1190161990653595650,Indonesia,Twitter for Android,"['JIMIN', 'BTS']"
9089,223988,1544163061,1190162024858296320,México,Twitter for Android,"['MAMAVOTE', 'BTS']"
9090,224021,937571309327810561,1190162047981326336,日本,Twitter for iPhone,"['Ari加工', 'BTS', 'カレンダー', 'ネットプリント']"
9091,224038,838194818010468353,1190162059079454720,United States,Twitter for iPhone,"['JHope', '제이홉', '정호석', '호비', 'BTS', '방탄소년단']"
9092,224093,1074492155987718144,1190162097415561218,Korea,Twitter for Android,"['MAMAVOTE', 'BTS']"
9093,224106,974971492889911296,1190162105166520321,Indonesia,Twitter for Android,
9094,224122,2373506940,1190162122077921281,Thailand,Twitter for iPad,"['태형', '김태형', '태태', '뷔', 'Taehyung', 'V', '방탄소년단', 'BTS']"
9095,224140,1021714876387848192,1190162140667113473,Indonesia,Twitter for Android,
9096,224143,1034711800460132352,1190162144282570752,Thailand,Twitter for iPhone,"['지민', 'JIMIN', '방탄소년단', 'BTS']"
9097,224151,1048766521785298944,1190162150641168384,Philippines,Twitter for Android,"['MAMAVOTE', 'BTS']"
9098,224191,831948195634700288,1190162183839076352,Philippines,Twitter for iPhone,"['방탄소년단', 'BTS']"
9099,224210,985449884101763072,1190162194463260672,Philippines,Twitter Web App,"['halloween2019', 'happpyhalloween', 'BTS']"
9100,224258,972092470287679488,1190162233461854209,Korea,Twitter for Android,['BTS']
9101,224299,1013294945090691072,1190162265028214784,Philippines,Twitter for iPad,
9102,224349,737123699875184640,1190162295952986114,México,Twitter for Android,"['MAMAVOTE', 'BTS']"
9103,224402,990418242031173632,1190162334569775104,Thailand,Twitter for Android,['Social50']
9104,224406,825369739,1190162338491404288,Malaysia,Twitter for Android,['BTS']
9105,224480,2940135438,1190162392748941312,Korea,Twitter for Android,
9106,224489,1145133982926823424,1190162399887646720,Indonesia,Twitter for Android,
9107,224516,1041793628325019648,1190162421958053888,United States,Twitter for iPhone,
9108,224566,1148123202993868800,1190162468649107456,Philippines,Twitter Web App,"['MAMAVOTE', 'BTS']"
9109,224600,1038389400122474497,1190162488718848000,Indonesia,Twitter for Android,"['방탄소년단', 'BTS', '김남준', 'RM', 'NAMJOON']"
9110,224677,968711766321614849,1190162544419172352,Korea,Twitter for iPhone,"['JIMIN', '지민', 'BTS', '방탄소년단']"
9111,224680,1178170553112260608,1190162545866231809,Indonesia,Twitter for Android,"['halloween2019', 'happpyhalloween', 'BTS']"
9112,224700,915540395286716416,1190162564178538496,Thailand,Twitter for Android,"['BTS', 'JHOPE', 'HOSEOK', 'SYSFINAL', '제이홉', '정호석', '방탄소년단', '鄭號錫', '防弾少年団', 'ホソク']"
